latitude,longitude,time,depth,TEMP,timestamp,wild_id,month
39.45278549194336,-27.5,2010-05-15,1,16.313,2010-05-15 00:00:00,wt-80704,2010-05
39.45278549194336,-27.0,2010-05-15,1,16.272000000000002,2010-05-15 00:00:00,wt-80704,2010-05
39.45278549194336,-26.5,2010-05-15,1,16.256,2010-05-15 00:00:00,wt-80704,2010-05
39.83778762817383,-28.5,2010-05-15,1,16.34,2010-05-15 00:00:00,wt-80704,2010-05
39.83778762817383,-28.0,2010-05-15,1,16.265,2010-05-15 00:00:00,wt-80704,2010-05
39.83778762817383,-27.5,2010-05-15,1,16.202,2010-05-15 00:00:00,wt-80704,2010-05
39.83778762817383,-27.0,2010-05-15,1,16.164,2010-05-15 00:00:00,wt-80704,2010-05
39.83778762817383,-26.5,2010-05-15,1,16.163,2010-05-15 00:00:00,wt-80704,2010-05
40.22064208984375,-30.0,2010-05-15,1,16.344,2010-05-15 00:00:00,wt-80704,2010-05
40.22064208984375,-29.5,2010-05-15,1,16.316,2010-05-15 00:00:00,wt-80704,2010-05
40.22064208984375,-29.0,2010-05-15,1,16.268,2010-05-15 00:00:00,wt-80704,2010-05
40.22064208984375,-28.5,2010-05-15,1,16.215,2010-05-15 00:00:00,wt-80704,2010-05
40.22064208984375,-28.0,2010-05-15,1,16.164,2010-05-15 00:00:00,wt-80704,2010-05
40.22064208984375,-27.5,2010-05-15,1,16.115000000000002,2010-05-15 00:00:00,wt-80704,2010-05
40.22064208984375,-27.0,2010-05-15,1,16.087,2010-05-15 00:00:00,wt-80704,2010-05
40.22064208984375,-26.5,2010-05-15,1,16.086000000000002,2010-05-15 00:00:00,wt-80704,2010-05
40.601348876953125,-30.0,2010-05-15,1,16.212,2010-05-15 00:00:00,wt-80704,2010-05
40.601348876953125,-29.5,2010-05-15,1,16.173000000000002,2010-05-15 00:00:00,wt-80704,2010-05
40.601348876953125,-29.0,2010-05-15,1,16.136,2010-05-15 00:00:00,wt-80704,2010-05
40.601348876953125,-28.5,2010-05-15,1,16.098,2010-05-15 00:00:00,wt-80704,2010-05
40.601348876953125,-28.0,2010-05-15,1,16.066,2010-05-15 00:00:00,wt-80704,2010-05
40.601348876953125,-27.5,2010-05-15,1,16.032,2010-05-15 00:00:00,wt-80704,2010-05
40.601348876953125,-27.0,2010-05-15,1,16.008,2010-05-15 00:00:00,wt-80704,2010-05
40.601348876953125,-26.5,2010-05-15,1,15.997,2010-05-15 00:00:00,wt-80704,2010-05
40.97989654541016,-30.0,2010-05-15,1,16.077,2010-05-15 00:00:00,wt-80704,2010-05
40.97989654541016,-29.5,2010-05-15,1,16.024,2010-05-15 00:00:00,wt-80704,2010-05
40.97989654541016,-29.0,2010-05-15,1,16.011,2010-05-15 00:00:00,wt-80704,2010-05
40.97989654541016,-28.5,2010-05-15,1,15.987,2010-05-15 00:00:00,wt-80704,2010-05
40.97989654541016,-28.0,2010-05-15,1,15.962,2010-05-15 00:00:00,wt-80704,2010-05
40.97989654541016,-27.5,2010-05-15,1,15.934,2010-05-15 00:00:00,wt-80704,2010-05
40.97989654541016,-27.0,2010-05-15,1,15.903,2010-05-15 00:00:00,wt-80704,2010-05
40.97989654541016,-26.5,2010-05-15,1,15.875,2010-05-15 00:00:00,wt-80704,2010-05
41.35628890991211,-30.0,2010-05-15,1,15.945,2010-05-15 00:00:00,wt-80704,2010-05
41.35628890991211,-29.5,2010-05-15,1,15.901,2010-05-15 00:00:00,wt-80704,2010-05
41.35628890991211,-29.0,2010-05-15,1,15.875,2010-05-15 00:00:00,wt-80704,2010-05
41.35628890991211,-28.5,2010-05-15,1,15.857,2010-05-15 00:00:00,wt-80704,2010-05
41.35628890991211,-28.0,2010-05-15,1,15.834,2010-05-15 00:00:00,wt-80704,2010-05
41.35628890991211,-27.5,2010-05-15,1,15.801,2010-05-15 00:00:00,wt-80704,2010-05
41.35628890991211,-27.0,2010-05-15,1,15.757,2010-05-15 00:00:00,wt-80704,2010-05
41.35628890991211,-26.5,2010-05-15,1,15.709,2010-05-15 00:00:00,wt-80704,2010-05
41.73051071166992,-30.0,2010-05-15,1,15.806,2010-05-15 00:00:00,wt-80704,2010-05
41.73051071166992,-29.5,2010-05-15,1,15.763,2010-05-15 00:00:00,wt-80704,2010-05
41.73051071166992,-29.0,2010-05-15,1,15.735,2010-05-15 00:00:00,wt-80704,2010-05
41.73051071166992,-28.5,2010-05-15,1,15.709,2010-05-15 00:00:00,wt-80704,2010-05
41.73051071166992,-28.0,2010-05-15,1,15.681,2010-05-15 00:00:00,wt-80704,2010-05
41.73051071166992,-27.5,2010-05-15,1,15.636,2010-05-15 00:00:00,wt-80704,2010-05
41.73051071166992,-27.0,2010-05-15,1,15.582,2010-05-15 00:00:00,wt-80704,2010-05
41.73051071166992,-26.5,2010-05-15,1,15.521,2010-05-15 00:00:00,wt-80704,2010-05
42.102569580078125,-30.0,2010-05-15,1,15.66,2010-05-15 00:00:00,wt-80704,2010-05
42.102569580078125,-29.5,2010-05-15,1,15.613,2010-05-15 00:00:00,wt-80704,2010-05
42.102569580078125,-29.0,2010-05-15,1,15.582,2010-05-15 00:00:00,wt-80704,2010-05
42.102569580078125,-28.5,2010-05-15,1,15.542,2010-05-15 00:00:00,wt-80704,2010-05
42.102569580078125,-28.0,2010-05-15,1,15.504,2010-05-15 00:00:00,wt-80704,2010-05
42.102569580078125,-27.5,2010-05-15,1,15.452,2010-05-15 00:00:00,wt-80704,2010-05
42.102569580078125,-27.0,2010-05-15,1,15.392,2010-05-15 00:00:00,wt-80704,2010-05
42.47245788574219,-30.0,2010-05-15,1,15.5,2010-05-15 00:00:00,wt-80704,2010-05
42.47245788574219,-29.5,2010-05-15,1,15.448,2010-05-15 00:00:00,wt-80704,2010-05
42.47245788574219,-29.0,2010-05-15,1,15.405,2010-05-15 00:00:00,wt-80704,2010-05
42.47245788574219,-28.5,2010-05-15,1,15.361,2010-05-15 00:00:00,wt-80704,2010-05
