latitude,longitude,time,depth,TEMP,timestamp,wild_id,month
43.93025207519531,-46.0,2009-05-15,1,13.576,2009-05-15 00:00:00,wt-80711,2009-05
44.28925704956055,-45.0,2009-05-15,1,13.087,2009-05-15 00:00:00,wt-80711,2009-05
44.28925704956055,-44.5,2009-05-15,1,13.267,2009-05-15 00:00:00,wt-80711,2009-05
44.28925704956055,-44.0,2009-05-15,1,13.25,2009-05-15 00:00:00,wt-80711,2009-05
44.28925704956055,-43.5,2009-05-15,1,13.368,2009-05-15 00:00:00,wt-80711,2009-05
44.28925704956055,-43.0,2009-05-15,1,13.455,2009-05-15 00:00:00,wt-80711,2009-05
44.64607620239258,-42.0,2009-05-15,1,13.125,2009-05-15 00:00:00,wt-80711,2009-05
45.00071716308594,-41.5,2009-05-15,1,13.131,2009-05-15 00:00:00,wt-80711,2009-05
45.35317611694336,-41.5,2009-05-15,1,12.846,2009-05-15 00:00:00,wt-80711,2009-05
45.35317611694336,-41.0,2009-05-15,1,13.467,2009-05-15 00:00:00,wt-80711,2009-05
45.70345306396485,-41.5,2009-05-15,1,12.761,2009-05-15 00:00:00,wt-80711,2009-05
45.70345306396485,-41.0,2009-05-15,1,13.44,2009-05-15 00:00:00,wt-80711,2009-05
46.05154800415039,-41.5,2009-05-15,1,12.773,2009-05-15 00:00:00,wt-80711,2009-05
46.05154800415039,-41.0,2009-05-15,1,13.483,2009-05-15 00:00:00,wt-80711,2009-05
46.3974609375,-41.5,2009-05-15,1,12.761,2009-05-15 00:00:00,wt-80711,2009-05
46.3974609375,-41.0,2009-05-15,1,13.525,2009-05-15 00:00:00,wt-80711,2009-05
46.3974609375,-32.5,2009-05-15,1,13.556,2009-05-15 00:00:00,wt-80711,2009-05
46.3974609375,-32.0,2009-05-15,1,13.466,2009-05-15 00:00:00,wt-80711,2009-05
46.3974609375,-31.5,2009-05-15,1,13.4,2009-05-15 00:00:00,wt-80711,2009-05
46.3974609375,-31.0,2009-05-15,1,13.386,2009-05-15 00:00:00,wt-80711,2009-05
46.3974609375,-30.5,2009-05-15,1,13.445,2009-05-15 00:00:00,wt-80711,2009-05
46.3974609375,-30.0,2009-05-15,1,13.577,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-41.5,2009-05-15,1,12.716,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-41.0,2009-05-15,1,13.503,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-36.0,2009-05-15,1,13.598,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-35.5,2009-05-15,1,13.538,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-35.0,2009-05-15,1,13.507,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-34.5,2009-05-15,1,13.488,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-34.0,2009-05-15,1,13.469,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-33.5,2009-05-15,1,13.44,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-33.0,2009-05-15,1,13.378,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-32.5,2009-05-15,1,13.292,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-32.0,2009-05-15,1,13.193,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-31.5,2009-05-15,1,13.128,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-31.0,2009-05-15,1,13.124,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-30.5,2009-05-15,1,13.212,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-30.0,2009-05-15,1,13.372,2009-05-15 00:00:00,wt-80711,2009-05
46.7411994934082,-29.5,2009-05-15,1,13.569,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-41.0,2009-05-15,1,13.355,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-36.5,2009-05-15,1,13.551,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-36.0,2009-05-15,1,13.436,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-35.5,2009-05-15,1,13.358,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-35.0,2009-05-15,1,13.306,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-34.5,2009-05-15,1,13.268,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-34.0,2009-05-15,1,13.238,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-33.5,2009-05-15,1,13.204,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-33.0,2009-05-15,1,13.144,2009-05-15 00:00:00,wt-80711,2009-05
47.08275985717773,-32.5,2009-05-15,1,13.07,2009-05-15 00:00:00,wt-80711,2009-05
