latitude,longitude,time,depth,TEMP,timestamp,wild_id,month
58.48859024047852,-41.0,2010-06-15,1,7.472,2010-06-15 00:00:00,wt-89969,2010-06
58.48859024047852,-40.5,2010-06-15,1,7.667,2010-06-15 00:00:00,wt-89969,2010-06
58.74895477294922,-41.5,2010-06-15,1,7.406000000000001,2010-06-15 00:00:00,wt-89969,2010-06
58.74895477294922,-41.0,2010-06-15,1,7.528,2010-06-15 00:00:00,wt-89969,2010-06
58.74895477294922,-40.5,2010-06-15,1,7.682,2010-06-15 00:00:00,wt-89969,2010-06
59.00738143920898,-41.5,2010-06-15,1,7.408,2010-06-15 00:00:00,wt-89969,2010-06
59.00738143920898,-41.0,2010-06-15,1,7.537,2010-06-15 00:00:00,wt-89969,2010-06
59.00738143920898,-40.5,2010-06-15,1,7.694,2010-06-15 00:00:00,wt-89969,2010-06
59.26388549804688,-41.0,2010-06-15,1,7.539000000000001,2010-06-15 00:00:00,wt-89969,2010-06
59.51847076416016,-41.0,2010-06-15,1,7.549,2010-06-15 00:00:00,wt-89969,2010-06
59.77114868164063,-41.0,2010-06-15,1,7.648000000000001,2010-06-15 00:00:00,wt-89969,2010-06
60.02192687988281,-41.0,2010-06-15,1,7.676,2010-06-15 00:00:00,wt-89969,2010-06
60.27082061767578,-41.0,2010-06-15,1,7.65,2010-06-15 00:00:00,wt-89969,2010-06
60.5178337097168,-41.0,2010-06-15,1,7.576,2010-06-15 00:00:00,wt-89969,2010-06
60.76297378540039,-41.0,2010-06-15,1,7.485,2010-06-15 00:00:00,wt-89969,2010-06
60.76297378540039,-40.5,2010-06-15,1,7.644,2010-06-15 00:00:00,wt-89969,2010-06
61.00625991821289,-41.0,2010-06-15,1,7.417,2010-06-15 00:00:00,wt-89969,2010-06
61.00625991821289,-40.5,2010-06-15,1,7.598,2010-06-15 00:00:00,wt-89969,2010-06
61.2476921081543,-41.0,2010-06-15,1,7.375,2010-06-15 00:00:00,wt-89969,2010-06
61.2476921081543,-40.5,2010-06-15,1,7.605,2010-06-15 00:00:00,wt-89969,2010-06
61.48728561401367,-41.0,2010-06-15,1,7.365,2010-06-15 00:00:00,wt-89969,2010-06
61.48728561401367,-40.5,2010-06-15,1,7.641,2010-06-15 00:00:00,wt-89969,2010-06
61.72504806518555,-41.0,2010-06-15,1,7.37,2010-06-15 00:00:00,wt-89969,2010-06
61.72504806518555,-40.5,2010-06-15,1,7.629,2010-06-15 00:00:00,wt-89969,2010-06
61.96099472045898,-41.0,2010-06-15,1,7.352,2010-06-15 00:00:00,wt-89969,2010-06
61.96099472045898,-40.5,2010-06-15,1,7.573,2010-06-15 00:00:00,wt-89969,2010-06
62.195125579833984,-40.5,2010-06-15,1,7.502,2010-06-15 00:00:00,wt-89969,2010-06
62.195125579833984,-40.0,2010-06-15,1,7.678,2010-06-15 00:00:00,wt-89969,2010-06
62.42745971679688,-41.5,2010-06-15,1,7.338,2010-06-15 00:00:00,wt-89969,2010-06
62.42745971679688,-40.5,2010-06-15,1,7.44,2010-06-15 00:00:00,wt-89969,2010-06
62.42745971679688,-40.0,2010-06-15,1,7.568,2010-06-15 00:00:00,wt-89969,2010-06
62.65800094604492,-40.0,2010-06-15,1,7.375,2010-06-15 00:00:00,wt-89969,2010-06
62.65800094604492,-39.5,2010-06-15,1,7.497,2010-06-15 00:00:00,wt-89969,2010-06
62.65800094604492,-39.0,2010-06-15,1,7.576,2010-06-15 00:00:00,wt-89969,2010-06
62.65800094604492,-38.5,2010-06-15,1,7.592,2010-06-15 00:00:00,wt-89969,2010-06
62.88676071166992,-38.0,2010-06-15,1,7.425,2010-06-15 00:00:00,wt-89969,2010-06
62.88676071166992,-37.5,2010-06-15,1,7.561,2010-06-15 00:00:00,wt-89969,2010-06
63.11375427246094,-37.0,2010-06-15,1,7.523000000000001,2010-06-15 00:00:00,wt-89969,2010-06
63.338985443115234,-37.0,2010-06-15,1,7.365,2010-06-15 00:00:00,wt-89969,2010-06
63.56246948242188,-36.5,2010-06-15,1,7.556,2010-06-15 00:00:00,wt-89969,2010-06
63.784210205078125,-36.0,2010-06-15,1,7.481,2010-06-15 00:00:00,wt-89969,2010-06
64.00422668457031,-35.5,2010-06-15,1,7.41,2010-06-15 00:00:00,wt-89969,2010-06
64.22251892089844,-35.0,2010-06-15,1,7.586,2010-06-15 00:00:00,wt-89969,2010-06
64.43910217285156,-34.5,2010-06-15,1,7.588,2010-06-15 00:00:00,wt-89969,2010-06
64.65399169921875,-34.0,2010-06-15,1,7.403,2010-06-15 00:00:00,wt-89969,2010-06
64.65399169921875,-33.5,2010-06-15,1,7.671,2010-06-15 00:00:00,wt-89969,2010-06
64.86719512939453,-33.0,2010-06-15,1,7.414000000000001,2010-06-15 00:00:00,wt-89969,2010-06
